row_title,obj_title,obj_cost,obj_reqs
Esoteric and Abstract Powers,Skill Book,15 SP,N/A
Esoteric and Abstract Powers,Lord of Fear ,15 SP,N/A
Esoteric and Abstract Powers,Puppet Monarch,15 SP,N/A
Esoteric and Abstract Powers,EVA (NGE),10 SP,N/A
Esoteric and Abstract Powers,The Lich (Adventure Time),30 SP,N/A
Esoteric and Abstract Powers,Aku (Samurai Jack),30 SP,N/A
Esoteric and Abstract Powers,Echoes of the Void,15 SP,N/A
Esoteric and Abstract Powers,Brand of the Exalt (Fire Emblem),15 SP,N/A
Esoteric and Abstract Powers,Dream Demon (Gravity Falls),30 SP,N/A
Esoteric and Abstract Powers,Karmic Rewards,15 SP,N/A
Esoteric and Abstract Powers,Good Karma,5 SP,N/A
Esoteric and Abstract Powers,Cathulhu (Battle Cats),15 SP,N/A
Esoteric and Abstract Powers,Quantum Strings (Marvel),40 SP,N/A
Esoteric and Abstract Powers,Most Known Game (Minecraft),20 SP,N/A
Esoteric and Abstract Powers,Gravity Manipulation,5 SP,N/A
Esoteric and Abstract Powers,Light Side (Magical Girl ☆Sym-tan☆),15 SP,N/A
Esoteric and Abstract Powers,Dark Side (Magical Girl ☆Sym-tan☆),15 SP,N/A
Esoteric and Abstract Powers,The Symbol Brigade (Magical Girl ☆Sym-tan☆),60 SP,N/A
Esoteric and Abstract Powers,Shadows of The Fifth (Magical Girl ☆Sym-tan☆),60 SP,N/A
Esoteric and Abstract Powers,Petrichor V Survivor (Risk of Rain),35 SP,N/A
Esoteric and Abstract Powers,Unchained (Chronicles of Darkness - Demon: the Descent),25 SP,N/A
Esoteric and Abstract Powers,The Bifrost Eyes,15 SP,N/A
Esoteric and Abstract Powers,Epithet (Epithet Erased),15 SP,N/A
Esoteric and Abstract Powers,Dimensional Dominion,20 SP,N/A
Esoteric and Abstract Powers,Assertion (A Practical Guide to Evil),25 SP,N/A
Esoteric and Abstract Powers,Bass Boosted,5 SP,N/A
Esoteric and Abstract Powers,Alloy Fusion,10 SP,N/A
Esoteric and Abstract Powers,A Warrior's Bond,10 SP,N/A
Esoteric and Abstract Powers,Ten Commandments,50 SP,N/A
Esoteric and Abstract Powers,"Judge, And Executioner",25 SP,N/A
Esoteric and Abstract Powers,A Brave Man is back (Hero Has Returned),25 SP,N/A
Esoteric and Abstract Powers,Tako Time,15 SP,N/A
Esoteric and Abstract Powers,Access To The Records,50 SP,N/A
Esoteric and Abstract Powers,"No, you are the ROB!",25 SP,N/A
Esoteric and Abstract Powers,Stagnation,40 SP,N/A
Esoteric and Abstract Powers,Endless,40 SP,N/A
Esoteric and Abstract Powers,Truth,40 SP,N/A
Esoteric and Abstract Powers,"Patience, How Long Does That Take?",30 SP,N/A
Esoteric and Abstract Powers,The Neathbow (Fallen London),25 SP,N/A
Esoteric and Abstract Powers,Package Here,10 SP,N/A
Esoteric and Abstract Powers,Speed Equalizer,15 SP,N/A
Esoteric and Abstract Powers,Psych Pins (The World Ends With You),15 SP,N/A
Esoteric and Abstract Powers,Multiversal Constant ,10 SP,N/A
Esoteric and Abstract Powers,Territory Creation (Type-Moon),10 SP,N/A
Esoteric and Abstract Powers,Executioner of Heaven (My Longevity Simulation),25 SP,N/A
Esoteric and Abstract Powers,Silver Eyes (RWBY),15 SP,N/A
Esoteric and Abstract Powers,Skill Lender (Gikou Taichi no Torikaeshi ~ Toichi tte Saisho ni itta yo na ~),12 SP,N/A
Esoteric and Abstract Powers,Tag Team ,3 SP,N/A
Esoteric and Abstract Powers,Dimensional Devourer (I Am The Sorcerer King),20 SP,N/A
Esoteric and Abstract Powers,The Astral Express,30 SP,N/A
Esoteric and Abstract Powers,Aurora Curtain (Kamen Rider),20 SP,N/A
Esoteric and Abstract Powers,Imagine Breaker (Raildex),30 SP,N/A
Esoteric and Abstract Powers,World Rejecter (Raildex),15 SP,N/A
Esoteric and Abstract Powers,"Black Hand, Black Crown",20 SP,N/A
Esoteric and Abstract Powers,Subatokinesis (Invincible),20 SP,N/A
Esoteric and Abstract Powers,Abyssal Paradise,30 SP,N/A
Esoteric and Abstract Powers,Reaction Room,35 SP,N/A
Esoteric and Abstract Powers,Starborn (Starfield),20 SP,N/A
Esoteric and Abstract Powers,Grudge Orb (Infinite Regressor),8 SP,N/A
Esoteric and Abstract Powers,Silvertongue (Inkheart),20 SP,N/A
Esoteric and Abstract Powers,Symbolic Scripting ,50 SP,N/A
Esoteric and Abstract Powers,Lifehunt,40 SP,N/A
Esoteric and Abstract Powers,Right-Hand Man,10 SP,N/A
Esoteric and Abstract Powers,Upgrade,25 SP,N/A
Esoteric and Abstract Powers,Street Rogue,12 SP,N/A
Esoteric and Abstract Powers,Roleplayer: Ritualist,15 SP,N/A
Esoteric and Abstract Powers,Everywhere and Nowhere (Hellsing),30 SP,N/A
Esoteric and Abstract Powers,Emotional Avatar (DC Comics),80 SP,N/A
Esoteric and Abstract Powers,Algea,10 SP,N/A
Esoteric and Abstract Powers,Essence of Darkness (Undertale),20 SP,N/A
Esoteric and Abstract Powers,Essence of Light (Undertale),20 SP,N/A
Esoteric and Abstract Powers,Solver Drone (Murder Drones),25 SP,N/A
Esoteric and Abstract Powers,Roleplayer: True Mother,15 SP,N/A
Esoteric and Abstract Powers,Street Stalker ,12 SP,N/A
Esoteric and Abstract Powers,Eyes of the Beholder,50 SP,N/A
Esoteric and Abstract Powers,Der Ritter (Creepypasta Mythos),60 SP,N/A
Esoteric and Abstract Powers,Nanosecond rule,20 SP,N/A
Esoteric and Abstract Powers,Rock! Paper! Scissors!,15 SP,N/A
Esoteric and Abstract Powers,Ender (A Regressor's Tale of Cultivation),15 SP,N/A
Esoteric and Abstract Powers,A Fragment of The Primordial Flame,40 SP,N/A
Esoteric and Abstract Powers,Artillery Witch,10 SP,N/A
Esoteric and Abstract Powers,Gambler’s Intuition ,15 SP,N/A
Esoteric and Abstract Powers,Binding Vow (Jujutsu Kaisen),5 SP,N/A
Esoteric and Abstract Powers,Boogie Woogie (Jujutsu Kaisen),2 SP,N/A
Esoteric and Abstract Powers,The Animator (Animator vs Animation),25 SP,N/A
Esoteric and Abstract Powers,Toolbar (Animator vs Animation),30 SP,N/A
Esoteric and Abstract Powers,The Observer Effect (Hololive),15 SP,N/A
Esoteric and Abstract Powers,"Job (The Dragon, The Hero and The Courier)",5 SP,N/A
Esoteric and Abstract Powers,The State of Affairs is Never Set in Stone,60 SP,N/A
Esoteric and Abstract Powers,Fuck You In Particular,10 SP,N/A
Esoteric and Abstract Powers,Chronophage (SomacGuffin),15 SP,N/A
Esoteric and Abstract Powers,Virus (SomacGuffin),25 SP,N/A
Esoteric and Abstract Powers,Algorithm (SomacGuffin),35 SP,N/A
Esoteric and Abstract Powers,Rejected Model (MiSide),25 SP,N/A
Esoteric and Abstract Powers,The Tutorial Boss,5 SP,N/A
Esoteric and Abstract Powers,Voidwalker,30 SP,N/A
Esoteric and Abstract Powers,Tear Reality (BioShock Infinite),20 SP,N/A
Esoteric and Abstract Powers,Console (Console),50 SP,N/A
Esoteric and Abstract Powers,Nomus (MHA),15 SP,N/A
Esoteric and Abstract Powers,Living Objects,10 SP,N/A
Esoteric and Abstract Powers,Resonant Song,25 SP,N/A
Esoteric and Abstract Powers,Absorption (RE:Monster),15 SP,N/A
Esoteric and Abstract Powers,Commandments (Shinza Bansho),20 SP,N/A
Esoteric and Abstract Powers,Aspect Attainment (Ouroboros CYOA),30 SP,N/A
Esoteric and Abstract Powers,Runic Developer,20 SP,N/A
Esoteric and Abstract Powers,Emotional Energy Conversion,20 SP,N/A
Esoteric and Abstract Powers,Fiery Golden Eyes,20 SP,N/A
Esoteric and Abstract Powers,ERROR,25 SP,N/A
Esoteric and Abstract Powers,Type Green (SCP Foundation),5 SP,N/A
Esoteric and Abstract Powers,The Complex (Kane Pixels’ The Backrooms),30 SP,N/A
Esoteric and Abstract Powers,Light Bringer,20 SP,N/A
Esoteric and Abstract Powers,Shard of Creation,30 SP,N/A
Esoteric and Abstract Powers,"It's-A-Me, Mario... Almost! (Friday Night Funkin': Mario's Madness)",25 SP,N/A
Esoteric and Abstract Powers,Nihili Est Qui Nihil Amat,40 SP,N/A
Esoteric and Abstract Powers,Wanderer's Apartment,5 SP,N/A
Esoteric and Abstract Powers,Inhale (Kirby),10 SP,N/A
Esoteric and Abstract Powers,Reality Anchor,12 SP,N/A
Esoteric and Abstract Powers,The Devouring Singularity,20 SP,N/A
Esoteric and Abstract Powers,Go Glow (Kim Possible),5 SP,N/A
Esoteric and Abstract Powers,Survivor Simulation,10 SP,N/A
Esoteric and Abstract Powers,The Hunting Grounds,10 SP,N/A
Esoteric and Abstract Powers,The Chosen One Until Proven Otherwise,10 SP,N/A
Esoteric and Abstract Powers,Time Manipulation ,5 SP,N/A
Esoteric and Abstract Powers,Shopkeepers,15 SP,N/A
Esoteric and Abstract Powers,Poseidon (One Piece),30 SP,N/A
Esoteric and Abstract Powers,Fera (World of Darkness),10 SP,N/A
Esoteric and Abstract Powers,Talent Check,2 SP,N/A
Esoteric and Abstract Powers,Winner’s Spoils,10 SP,N/A
Esoteric and Abstract Powers,,,N/A
Esoteric and Abstract Powers,Heir of an Echo,50 SP,N/A
Esoteric and Abstract Powers,Mythical Creature Form,40 SP,N/A
Esoteric and Abstract Powers,Personal World,30 SP,N/A
Esoteric and Abstract Powers,The Traveler (Genshin Impact),40 SP,N/A
Ascension Path,Dragon,30 SP,N/A
Ascension Path,Fae,10 SP,N/A
Ascension Path,Vampire Lord,15 SP,N/A
Ascension Path,Werewolf Alpha,15 SP,N/A
Ascension Path,Angel,30 SP,N/A
Ascension Path,Devil,30 SP,N/A
Ascension Path,Skeleton,15 SP,N/A
Ascension Path,Ghost,15 SP,N/A
Ascension Path,Slime,15 SP,N/A
Ascension Path,Android Platform,15 SP,N/A
Ascension Path,Infomorph,20 SP,N/A
Ascension Path,Overmind ,25 SP,N/A
Ascension Path,Hydra,20 SP,N/A
Ascension Path,Kraken,15 SP,N/A
Ascension Path,Cyclops,15 SP,N/A
Ascension Path,Basilisk,20 SP,N/A
Ascension Path,Nascent Divine,80 SP,N/A
Ascension Path,Aberration,30 SP,N/A
Ascension Path,Virus,20 SP,N/A
Ascension Path,Elemental Spirit,15 SP,N/A
Foundation Powers,Gamer System,20 SP,N/A
Foundation Powers,Dynamist Jr.,20 SP,N/A
Foundation Powers,Tinker of Fiction,25 SP,N/A
Foundation Powers,Gudako!,50 SP,N/A
Foundation Powers,Idle Trainer,10 SP,N/A
Foundation Powers,Gacha Hunter,10 SP,N/A
Foundation Powers,Weaver of Destinies,10 SP,N/A
Foundation Powers,The Game of Life,15 SP,N/A
Foundation Powers,Character Sheet (D&D/Pathfinder),10 SP| 3 SP,N/A
Foundation Powers,Across the YOU-niverse,15 SP,N/A
Foundation Powers,The Great Man Theory,15 SP,N/A
Foundation Powers,Training Seal,30 SP,N/A
Foundation Powers,Knowledge is Power,10 SP,N/A
Foundation Powers,Tower of Power,20 SP,N/A
Foundation Powers,Skill Tree System,13 SP| 8 SP,N/A
Foundation Powers,Voracious Reader's Gluttony ,30 SP,N/A
Foundation Powers,Primal Tattoo (Far Cry 3),6 SP,N/A
Foundation Powers,Figurines Collector,20 SP,N/A
Foundation Powers,Daily Login System,30 SP,N/A
Foundation Powers,The Chad Grindset Enjoyer,5 SP,N/A
Foundation Powers,Hunter of [Insert Target Here],30 SP,N/A
Foundation Powers,Heavenly Sacrifice,10 SP,N/A
Foundation Powers,Authority,15 SP,N/A
Foundation Powers,666 Evil Eyes (Essence Meta),20 SP,N/A
Foundation Powers,Limit Breaker,15 SP,N/A
Foundation Powers,Mark of The Outsider (Dishonored),15 SP,N/A
Foundation Powers,Path to Divinity,15 SP,N/A
Foundation Powers,Breaker of Chains,25 SP,N/A
Foundation Powers,"We are live in 1, 2, 3.",20 SP,N/A
Foundation Powers,The Seven Seals of Revelation,10 SP,N/A
Foundation Powers,Pandora’s Box,15 SP,N/A
Foundation Powers,Asmodeus’ Prism,15 SP,N/A
Foundation Powers,100 Sacred Treasures,25 SP,N/A
Foundation Powers,Step in the Ring,15 SP,N/A
Foundation Powers,The Three Musketeers,15 SP,N/A
Foundation Powers,Universal Aptitude,5 SP,N/A
Foundation Powers,Promethean Ichor ,10 SP,N/A
Foundation Powers,Forged In The Trials of Combat,10 SP,N/A
Foundation Powers,Copy-Fusion-Evolve,25 SP,N/A
Foundation Powers,VitaSync,10 SP,N/A
Foundation Powers,True Bio-Machine,10 SP,N/A
Foundation Powers,A Step Beyond,7 SP,N/A
Foundation Powers,How Heavy Are Your Dumbbells?,13 SP,N/A
Foundation Powers,Right of Conquest,13 SP,N/A
Foundation Powers,Virtue Burning,15 SP,N/A
Foundation Powers,The Nightmare Spell (Shadow Slave),10 SP,N/A
Foundation Powers,Brand & Bond,10 SP,N/A
Foundation Powers,Monster of Desire ,10 SP,N/A
Foundation Powers,Class Change,15 SP,N/A
Foundation Powers,Roleplayer: Feat System,10 SP,N/A
Foundation Powers,Centre of the Breach,10 SP,N/A
Foundation Powers,Roots of Life,18 SP,N/A
Foundation Powers,The Honored One,20 SP,N/A
Foundation Powers,Mystery Slayer (Type-Moon),10 SP,N/A
Foundation Powers,Power of a Human Sacrifice ,15 SP,N/A
Foundation Powers,World Spirit,15 SP,N/A
Foundation Powers,The Study of Laws and Concepts,20 SP,N/A
Foundation Powers,Personal Truth,10 SP,N/A
Foundation Powers,Civilisation Lost,20 SP,N/A
Foundation Powers,Prestige,2 SP,N/A
Foundation Powers,Wiki Warrior,30 SP,N/A
Foundation Powers,Ringbearer,27 SP,N/A
Foundation Powers,Manus Superior,15 SP,N/A
Foundation Powers,Evolution,10 SP,N/A
Foundation Powers,More for Less,10 SP,N/A
Foundation Powers,Parasitism,12 SP,N/A
Foundation Powers,Researcher’s Madness,5 SP,N/A
Foundation Powers,Interface (Dorothy’s Forbidden Grimoire),20 SP,N/A
Foundation Powers,Temporally Challenged,20 SP,N/A
Foundation Powers,Base Building Game,30 SP,N/A
Foundation Powers,The Scribe,10 SP,N/A
Foundation Powers,Get Off My Lawn!,5 SP,N/A
Foundation Powers,Girl of Magic (Magical Girl ☆Sym-tan☆),15 SP,N/A
Keystone Powers,Path of the Worldwalker,,N/A
Keystone Powers,World-Walker,25 SP,N/A
Keystone Powers,Elder World-Walker,35 SP,Required: World-Walker
Keystone Powers,Fundamentals,10 SP,Required: World-Walker
Keystone Powers,All Angles,10 SP,Required: World-Walker
Keystone Powers,Planar Births,10 SP,Required: World-Walker
Keystone Powers,Absolute Summoning,10 SP,Required: World-Walker
Keystone Powers,True Immortality,10 SP,Required: World-Walker
Keystone Powers,Path of the Polymath,,N/A
Keystone Powers,Polymath,25 SP,N/A
Keystone Powers,Atlas,35 SP,Required: Polymath
Keystone Powers,Advanced Analytics,10 SP,Required: Polymath
Keystone Powers,Quantum Supremacy,10 SP,Required: Polymath
Keystone Powers,Toposophic Emergence,10 SP,Required: Quantum Supremacy
Keystone Powers,Path of the Cultivator,,N/A
Keystone Powers,Jade Disciple,25 SP,N/A
Keystone Powers,Great Sage,35 SP,Required: Jade Disciple
Keystone Powers,Grand Star Meridians Formation,10 SP,Required: Jade Disciple
Keystone Powers,True Yang Body,10 SP,Required: Jade Disciple
Keystone Powers,True Yin Body,10 SP,Required: Jade Disciple
Keystone Powers,Grand Teacher,10 SP,Required: Jade Disciple
Keystone Powers,Freak of Nature,10 SP,Required: Jade Disciple
Keystone Powers,Path of the Warrior,,N/A
Keystone Powers,Path of the Warrior,25 SP,N/A
Keystone Powers,Way of The Warrior,35 SP,Required: Path of the Warrior
Keystone Powers,Harmony,10 SP,Required: Path of the Warrior
Keystone Powers,Mixed Art,10 SP,Required: Path of the Warrior
Keystone Powers,Foundation,10 SP,Required: Path of the Warrior
Keystone Powers,History,10 SP,Required: Path of the Warrior
Keystone Powers,Nature,10 SP,Required: Path of the Warrior
Keystone Powers,Path of the Sorcerer,,N/A
Keystone Powers,Sorcerer Apprentice,25 SP,N/A
Keystone Powers,Sorcerer Supreme,35 SP,Required: Sorcerer Apprentice
Keystone Powers,Beloved by Magic,10 SP,Required: Sorcerer Apprentice
Keystone Powers,Infused with Mana,10 SP,Required: Sorcerer Apprentice
Keystone Powers,Core Matrix,10 SP,Required: Sorcerer Apprentice
Keystone Powers,Attunement,10 SP,Required: Sorcerer Apprentice
Keystone Powers,Artifact Extraordinaire,10 SP,Required: Sorcerer Apprentice
Keystone Powers,Path of the Psychic,,N/A
Keystone Powers,Nascent Mind,25 SP,N/A
Keystone Powers,Almighty Mind,35 SP,Required: Nascent Mind
Keystone Powers,Precognition,10 SP,Required: Nascent Mind
Keystone Powers,Clairvoyance,10 SP,Required: Nascent Mind
Keystone Powers,Psychometry ,10 SP,Required: Nascent Mind
Keystone Powers,Telepathy,10 SP,Required: Nascent Mind
Keystone Powers,Psychokinesis,10 SP,Required: Nascent Mind
Keystone Powers,Path of the Evolution,,N/A
Keystone Powers,Heraclitus,25 SP,N/A
Keystone Powers,The One Who Crawls,35 SP,Required: Heraclitus
Keystone Powers,Darwinism,10 SP,Required: Heraclitus
Keystone Powers,Brethren Moon,10 SP,Required: Heraclitus
Keystone Powers,When Evolution Breaks,10 SP,Required: Heraclitus
Keystone Powers,Soul Container,10 SP,Required: Heraclitus
Keystone Powers,Inorganics,10 SP,Required: Heraclitus
Keystone Powers,Path of the Craftsman,,N/A
Keystone Powers,Blacksmith of Potential,25 SP,N/A
Keystone Powers,Divine Craftsman,35 SP,Required: Blacksmith of Potential
Keystone Powers,Time,10 SP,Required: Blacksmith of Potential
Keystone Powers,Resources,10 SP,Required: Blacksmith of Potential
Keystone Powers,Method,10 SP,Required: Blacksmith of Potential
Keystone Powers,Myth,10 SP,Required: Blacksmith of Potential
Keystone Powers,Armory,10 SP,Required: Blacksmith of Potential
Keystone Powers,Path of the Godhead,,N/A
Keystone Powers,Aspirant to the Godhead,35 SP,N/A
Keystone Powers,Heir to the Godhead,35 SP,Required: Aspirant to the Godhead
Keystone Powers,Wand of the Godhead,10 SP,Required: Aspirant to the Godhead
Keystone Powers,Sword of the Godhead,10 SP,Required: Aspirant to the Godhead
Keystone Powers,Cup of the Godhead,10 SP,Required: Aspirant to the Godhead
Keystone Powers,Ring of the Godhead,10 SP,Required: Aspirant to the Godhead
Keystone Powers,Path of the Hacker,,N/A
Keystone Powers,The Awakening,25 SP,N/A
Keystone Powers,The System Admin,35 SP,Required: The Awakening
Keystone Powers,The Man,10 SP,Required: The Awakening
Keystone Powers,The Machine,10 SP,Required: The Awakening
Keystone Powers,The Source Code,10 SP,Required: The Awakening
Keystone Powers,The Beyond,10 SP,Required: The Awakening
Keystone Powers,The Firewall,10 SP,Required: The Awakening
Keystone Powers,Path of the Celestial,,N/A
Keystone Powers,Celestial Forge,60 SP,N/A
Keystone Powers,Celestial Grimoire,60 SP,N/A
Keystone Powers,Celestial Menagerie,60 SP,N/A
Keystone Powers,Celestial Dojo,60 SP,N/A
Keystone Powers,Increased CP (Celestial Collections),10 SP,Required: Celestial Forge; Required: Celestial Grimoire; Required: Celestial Menagerie; Required: Celestial Dojo
Keystone Powers,Increased Frequency (Celestial Collections),10 SP,Required: Celestial Forge; Required: Celestial Grimoire; Required: Celestial Menagerie; Required: Celestial Dojo
Keystone Powers,Blood and Sweat,10 SP,Required: Celestial Forge; Required: Celestial Grimoire; Required: Celestial Menagerie; Required: Celestial Dojo
Keystone Powers,Companionship,10 SP,Required: Celestial Forge; Required: Celestial Grimoire; Required: Celestial Menagerie; Required: Celestial Dojo
Keystone Powers,True Companions,10 SP,Required: Celestial Forge; Required: Celestial Grimoire; Required: Celestial Menagerie; Required: Celestial Dojo
Keystone Powers,Path of the Architect,,N/A
Keystone Powers,Builder,25 SP,N/A
Keystone Powers,Engineer,25 SP,N/A
Keystone Powers,Principled Designer,25 SP,Required: Builder; Required: Engineer
Keystone Powers,Increased Frequency (Builder),5 SP,Required: Builder
Keystone Powers,Increased Charges (Builder),5 SP,Required: Builder
Keystone Powers,Increased Frequency (Engineer),5 SP,Required: Engineer
Keystone Powers,Increased Charges (Engineer),5 SP,Required: Engineer
Keystone Powers,Virtual Machine,5 SP,Required: Engineer; Required: Builder
Paragon Powers,Unlimited Ability Works,120 SP,N/A
Paragon Powers,Shifter,120 SP,N/A
Paragon Powers,Architect,120 SP,N/A
Paragon Powers,Polybius,120 SP,N/A
Paragon Powers,Amun,120 SP,N/A
Paragon Powers,Mobius,120 SP,N/A
Paragon Powers,Dynamist,120 SP,N/A
